"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"219d2573-687b-4539-bcb6-2936e3dbec87"	"2024-02-14T01:09:41+00:00"	"97.5"	"55020"	"42308"	"48918"	"15000"	"0.86"	"0.98"	"1.63"	"1.627"	"-5000"	"-5000"	"-47375"	"-40600"
"e710c6fa-b0c2-4458-8844-d20ba57a035d"	"2024-02-14T01:09:42+00:00"	"2.5"	"48016"	"39240"	"46084"	"15000"	"0.921"	"1.064"	"1.64"	"1.637"	"-5000"	"-5000"	"-39506"	"-32518"
"e710c6fa-b0c2-4458-8844-d20ba57a035d"	"2024-02-14T01:09:42+00:00"	"50"	"49000"	"37908"	"44884"	"15000"	"0.876"	"1.018"	"1.635"	"1.632"	"-5000"	"-5000"	"-42207"	"-35084"
"e710c6fa-b0c2-4458-8844-d20ba57a035d"	"2024-02-14T01:09:42+00:00"	"97.5"	"49984"	"36576"	"43684"	"15000"	"0.832"	"0.974"	"1.63"	"1.627"	"-5000"	"-5000"	"-44898"	"-37640"
"8d1215b4-2fb2-4718-83ab-e247c5a22164"	"2024-02-14T01:09:42+00:00"	"2.5"	"38396"	"39518"	"44704"	"15000"	"1.159"	"1.295"	"1.64"	"1.637"	"-5000"	"-5000"	"-23451"	"-18150"
"8d1215b4-2fb2-4718-83ab-e247c5a22164"	"2024-02-14T01:09:42+00:00"	"50"	"40796"	"34424"	"40688"	"15000"	"0.966"	"1.12"	"1.635"	"1.632"	"-5000"	"-5000"	"-32277"	"-25891"
"8d1215b4-2fb2-4718-83ab-e247c5a22164"	"2024-02-14T01:09:42+00:00"	"97.5"	"43196"	"29330"	"36672"	"15000"	"0.795"	"0.965"	"1.63"	"1.627"	"-5000"	"-5000"	"-41079"	"-33608"
"6ba062cb-7b9b-478c-a67d-3a3dc971aa35"	"2024-02-14T01:09:42+00:00"	"2.5"	"52832"	"45016"	"50152"	"15000"	"0.947"	"1.044"	"1.64"	"1.637"	"-5000"	"-5000"	"-41628"	"-36334"
"6ba062cb-7b9b-478c-a67d-3a3dc971aa35"	"2024-02-14T01:09:42+00:00"	"50"	"53680"	"43768"	"49536"	"15000"	"0.908"	"1.016"	"1.635"	"1.632"	"-5000"	"-5000"	"-43999"	"-38070"
"6ba062cb-7b9b-478c-a67d-3a3dc971aa35"	"2024-02-14T01:09:42+00:00"	"97.5"	"54528"	"42520"	"48920"	"15000"	"0.871"	"0.989"	"1.63"	"1.627"	"-5000"	"-5000"	"-46361"	"-39797"
