"id"	"date"	"quantile"	"beads_fsc_small"	"beads_D1"	"beads_D2"	"width"	"notch_small_D1"	"notch_small_D2"	"notch_large_D1"	"notch_large_D2"	"offset_small_D1"	"offset_small_D2"	"offset_large_D1"	"offset_large_D2"
"a028cf67-2d0d-4ff1-b3f6-683882f85a23"	"2024-02-14T18:52:36+00:00"	"2.5"	"59284"	"41336"	"42284"	"15000"	"0.782"	"0.798"	"1.64"	"1.637"	"-5000"	"-5000"	"-55890"	"-54764"
"a028cf67-2d0d-4ff1-b3f6-683882f85a23"	"2024-02-14T18:52:36+00:00"	"50"	"60020"	"40552"	"40484"	"15000"	"0.759"	"0.758"	"1.635"	"1.632"	"-5000"	"-5000"	"-57581"	"-57469"
"a028cf67-2d0d-4ff1-b3f6-683882f85a23"	"2024-02-14T18:52:36+00:00"	"97.5"	"60756"	"39768"	"38684"	"15000"	"0.737"	"0.719"	"1.63"	"1.627"	"-5000"	"-5000"	"-59264"	"-60166"
"7dbc4b3a-621e-492b-a5bf-c6df8f901d86"	"2024-02-14T18:52:36+00:00"	"2.5"	"59600"	"51472"	"44864"	"15000"	"0.948"	"0.837"	"1.64"	"1.637"	"-5000"	"-5000"	"-46272"	"-52701"
"7dbc4b3a-621e-492b-a5bf-c6df8f901d86"	"2024-02-14T18:52:36+00:00"	"50"	"60032"	"49296"	"41984"	"15000"	"0.904"	"0.783"	"1.635"	"1.632"	"-5000"	"-5000"	"-48856"	"-55988"
"7dbc4b3a-621e-492b-a5bf-c6df8f901d86"	"2024-02-14T18:52:36+00:00"	"97.5"	"60464"	"47120"	"39104"	"15000"	"0.862"	"0.729"	"1.63"	"1.627"	"-5000"	"-5000"	"-51436"	"-59271"
"8e8bcd82-8ee7-4cc7-a313-dbf5198073de"	"2024-02-14T18:52:36+00:00"	"2.5"	"58960"	"36640"	"30912"	"15000"	"0.706"	"0.609"	"1.64"	"1.637"	"-5000"	"-5000"	"-60054"	"-65606"
"8e8bcd82-8ee7-4cc7-a313-dbf5198073de"	"2024-02-14T18:52:36+00:00"	"50"	"59424"	"33968"	"28368"	"15000"	"0.656"	"0.562"	"1.635"	"1.632"	"-5000"	"-5000"	"-63190"	"-68612"
"8e8bcd82-8ee7-4cc7-a313-dbf5198073de"	"2024-02-14T18:52:36+00:00"	"97.5"	"59888"	"31296"	"25824"	"15000"	"0.606"	"0.515"	"1.63"	"1.627"	"-5000"	"-5000"	"-66321"	"-71614"
"3af0beef-9d69-49b4-83a9-5c2738d85465"	"2024-02-14T18:52:37+00:00"	"2.5"	"58164"	"44732"	"43626"	"15000"	"0.855"	"0.836"	"1.64"	"1.637"	"-5000"	"-5000"	"-50657"	"-51588"
"3af0beef-9d69-49b4-83a9-5c2738d85465"	"2024-02-14T18:52:37+00:00"	"50"	"58592"	"43864"	"42752"	"15000"	"0.834"	"0.815"	"1.635"	"1.632"	"-5000"	"-5000"	"-51934"	"-52870"
"3af0beef-9d69-49b4-83a9-5c2738d85465"	"2024-02-14T18:52:37+00:00"	"97.5"	"59020"	"42996"	"41878"	"15000"	"0.813"	"0.794"	"1.63"	"1.627"	"-5000"	"-5000"	"-53207"	"-54148"
